epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3519.24,1.56971,1.26879,1.17252,0.45473,0.37275,0.3756,0.21352,1.49274,1.15454,1.11963,0.0091882,0.0091882,0.0091882
43,3648.99,1.56865,1.26521,1.17722,0.46901,0.375,0.37936,0.21678,1.48143,1.14801,1.11539,0.0091684,0.0091684,0.0091684
44,3727.25,1.56522,1.26145,1.17373,0.46968,0.37684,0.37814,0.2152,1.48408,1.14977,1.11699,0.0091486,0.0091486,0.0091486
45,3805.55,1.56689,1.25399,1.17125,0.48095,0.37348,0.37808,0.21664,1.48306,1.1412,1.11436,0.0091288,0.0091288,0.0091288
46,3883.54,1.5619,1.25235,1.16687,0.46765,0.38398,0.37974,0.21757,1.47982,1.13566,1.1097,0.009109,0.009109,0.009109
47,3962.56,1.5609,1.25289,1.16487,0.4772,0.38202,0.38348,0.22053,1.48518,1.14163,1.11315,0.0090892,0.0090892,0.0090892
48,4041.26,1.54925,1.24184,1.16074,0.4693,0.37903,0.38189,0.21833,1.47598,1.14304,1.10732,0.0090694,0.0090694,0.0090694
49,4119.13,1.54916,1.24047,1.16271,0.48778,0.37405,0.38705,0.22247,1.47066,1.13057,1.10646,0.0090496,0.0090496,0.0090496
50,4197.61,1.55078,1.23912,1.1602,0.48799,0.37603,0.38603,0.22147,1.47616,1.12954,1.10992,0.0090298,0.0090298,0.0090298
51,4275.18,1.54578,1.23454,1.15666,0.49472,0.37833,0.39107,0.22678,1.45729,1.12513,1.10206,0.00901,0.00901,0.00901
52,4354.1,1.53639,1.22328,1.15775,0.48409,0.38396,0.38997,0.22481,1.45615,1.11938,1.09871,0.0089902,0.0089902,0.0089902
53,4432.32,1.54636,1.23002,1.15507,0.48188,0.38848,0.39132,0.22511,1.46447,1.12421,1.09871,0.0089704,0.0089704,0.0089704
