epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2696.9,1.42795,1.02964,0.93024,0.38755,0.30368,0.29391,0.16945,1.41479,1.05353,0.92792,0.007921,0.007921,0.007921
44,2760.01,1.42349,1.02286,0.93078,0.40916,0.30532,0.30118,0.17318,1.39957,1.04307,0.92606,0.0078715,0.0078715,0.0078715
45,2823.56,1.43726,1.03054,0.93066,0.40794,0.31056,0.30132,0.17416,1.39678,1.0388,0.92445,0.007822,0.007822,0.007822
46,2886.18,1.42401,1.02393,0.93028,0.41054,0.30804,0.3051,0.1761,1.39372,1.03116,0.92404,0.0077725,0.0077725,0.0077725
47,2949.25,1.42113,1.0244,0.93115,0.41367,0.30606,0.30403,0.1755,1.3948,1.03503,0.92261,0.007723,0.007723,0.007723
48,3012.33,1.42224,1.02271,0.93102,0.40632,0.31067,0.30425,0.17634,1.38708,1.02855,0.92177,0.0076735,0.0076735,0.0076735
49,3075.67,1.42131,1.01724,0.92992,0.41545,0.31373,0.3087,0.1773,1.39207,1.02681,0.92319,0.007624,0.007624,0.007624
50,3138.58,1.42352,1.01593,0.92814,0.41947,0.31383,0.30859,0.17799,1.38935,1.02114,0.92283,0.0075745,0.0075745,0.0075745
51,3201.42,1.41931,1.00942,0.92802,0.42488,0.30983,0.30727,0.17746,1.39327,1.03046,0.92386,0.007525,0.007525,0.007525
52,3264.67,1.4074,1.0032,0.9288,0.41124,0.31671,0.31187,0.18029,1.39034,1.02123,0.92275,0.0074755,0.0074755,0.0074755
53,3327.88,1.41243,1.00422,0.92647,0.4214,0.30975,0.30879,0.17866,1.3875,1.02403,0.92038,0.007426,0.007426,0.007426
54,3389.21,1.41822,1.01043,0.92734,0.40739,0.31812,0.31112,0.18021,1.3802,1.01884,0.92015,0.0073765,0.0073765,0.0073765
55,3452.25,1.41075,1.00569,0.92572,0.41122,0.31275,0.3088,0.17897,1.38136,1.02739,0.91938,0.007327,0.007327,0.007327
56,3514.73,1.40737,0.99813,0.92587,0.41407,0.31482,0.31324,0.18183,1.38073,1.0174,0.9209,0.0072775,0.0072775,0.0072775
57,3577.47,1.40719,0.99924,0.92629,0.41038,0.31193,0.31106,0.18125,1.37997,1.0194,0.91977,0.007228,0.007228,0.007228
58,3639,1.40283,0.99078,0.92518,0.42296,0.31249,0.31206,0.18075,1.37801,1.02059,0.92054,0.0071785,0.0071785,0.0071785
59,3702.09,1.39804,0.99299,0.92491,0.4201,0.31668,0.31598,0.1826,1.37325,1.00929,0.91858,0.007129,0.007129,0.007129
60,3763.75,1.40109,0.98833,0.92464,0.42418,0.31353,0.31272,0.18204,1.37358,1.01191,0.91954,0.0070795,0.0070795,0.0070795
61,3825.91,1.39702,0.98708,0.92303,0.4243,0.31622,0.31507,0.18268,1.37268,1.01194,0.92004,0.00703,0.00703,0.00703
62,3888.35,1.39406,0.98624,0.92229,0.4283,0.32372,0.31672,0.18213,1.36924,1.00878,0.91837,0.0069805,0.0069805,0.0069805
63,3951.31,1.39616,0.98319,0.92081,0.42773,0.31843,0.31939,0.18478,1.37725,1.0064,0.91891,0.006931,0.006931,0.006931
64,4015.91,1.40451,0.988,0.92272,0.43614,0.3126,0.31826,0.18443,1.37294,1.00597,0.91775,0.0068815,0.0068815,0.0068815
65,4080.38,1.39439,0.98395,0.92154,0.42224,0.31757,0.31602,0.18343,1.3726,1.01103,0.91966,0.006832,0.006832,0.006832
66,4145.02,1.39799,0.98148,0.92169,0.43328,0.31846,0.31943,0.18573,1.37099,1.00633,0.91868,0.0067825,0.0067825,0.0067825
67,4209.42,1.39296,0.97765,0.92158,0.43805,0.31155,0.31783,0.1838,1.37122,1.00695,0.91708,0.006733,0.006733,0.006733
68,4272.67,1.38816,0.96994,0.9202,0.45278,0.31589,0.32119,0.18616,1.36723,0.99989,0.91783,0.0066835,0.0066835,0.0066835
69,4335.52,1.3866,0.97085,0.91965,0.43793,0.32068,0.32199,0.18726,1.36452,0.99833,0.91693,0.006634,0.006634,0.006634
70,4398.84,1.37913,0.96527,0.91796,0.43381,0.32258,0.32429,0.18764,1.36285,0.99838,0.91655,0.0065845,0.0065845,0.0065845
71,4461.88,1.38518,0.96574,0.91752,0.44357,0.31987,0.32388,0.18938,1.35931,0.99297,0.91623,0.006535,0.006535,0.006535
72,4526.28,1.37563,0.96322,0.91932,0.42389,0.3243,0.32076,0.18649,1.35865,0.99484,0.91467,0.0064855,0.0064855,0.0064855
73,4588.15,1.37722,0.96204,0.91803,0.43577,0.31429,0.31803,0.18458,1.36343,0.9985,0.91622,0.006436,0.006436,0.006436
74,4651.08,1.38486,0.96258,0.91833,0.44311,0.31532,0.32572,0.18778,1.36324,0.9955,0.91588,0.0063865,0.0063865,0.0063865
75,4715.22,1.37579,0.96026,0.91587,0.43957,0.31717,0.32184,0.18679,1.36095,0.99263,0.91608,0.006337,0.006337,0.006337
76,4777.25,1.37891,0.9572,0.91632,0.41999,0.32275,0.32198,0.18755,1.35844,0.9928,0.91544,0.0062875,0.0062875,0.0062875
77,4840.25,1.37069,0.95124,0.91686,0.4292,0.32407,0.32467,0.1888,1.35558,0.98944,0.91387,0.006238,0.006238,0.006238
78,4904.51,1.37329,0.95623,0.91658,0.43075,0.32188,0.32333,0.18726,1.35733,0.99333,0.91462,0.0061885,0.0061885,0.0061885
79,4968.79,1.37044,0.94537,0.91735,0.43767,0.31927,0.32364,0.18734,1.35586,0.99209,0.91471,0.006139,0.006139,0.006139
80,5031.76,1.36572,0.94642,0.91537,0.43984,0.3208,0.32604,0.18873,1.35587,0.99142,0.9144,0.0060895,0.0060895,0.0060895
81,5094.37,1.3703,0.95062,0.91691,0.44221,0.32388,0.32776,0.18965,1.35235,0.98868,0.91414,0.00604,0.00604,0.00604
82,5157.09,1.36214,0.94358,0.91373,0.43047,0.3279,0.32545,0.18973,1.354,0.98997,0.91419,0.0059905,0.0059905,0.0059905
83,5220.86,1.36741,0.94374,0.91411,0.43125,0.32543,0.32479,0.18796,1.35674,0.98758,0.91383,0.005941,0.005941,0.005941
84,5284.9,1.36309,0.94611,0.91501,0.42632,0.3258,0.32579,0.18986,1.35394,0.98573,0.91388,0.0058915,0.0058915,0.0058915
85,5349.08,1.36338,0.93928,0.91403,0.43493,0.32097,0.32771,0.19044,1.3535,0.98493,0.9134,0.005842,0.005842,0.005842
86,5412.02,1.35655,0.93864,0.91447,0.43718,0.32117,0.32536,0.18887,1.35379,0.98688,0.91329,0.0057925,0.0057925,0.0057925
87,5475.63,1.35838,0.93736,0.9151,0.43781,0.31999,0.32454,0.18914,1.35382,0.98654,0.9134,0.005743,0.005743,0.005743
88,5537.36,1.35291,0.93297,0.91284,0.43444,0.32285,0.32648,0.18991,1.35602,0.98449,0.91469,0.0056935,0.0056935,0.0056935
89,5601.58,1.37003,0.94199,0.91513,0.43005,0.32685,0.3274,0.1899,1.35182,0.98327,0.91319,0.005644,0.005644,0.005644
