epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,5671.52,1.40701,1.07296,0.97161,0.52819,0.40542,0.42459,0.25617,1.37889,1.0754,0.9784,0.000342848,0.000342848,0.000342848
94,5733.42,1.40498,1.06534,0.97106,0.52697,0.40851,0.42535,0.25697,1.37786,1.07313,0.97824,0.000338262,0.000338262,0.000338262
95,5795.17,1.4045,1.06672,0.97176,0.52051,0.40841,0.42485,0.25715,1.37786,1.07242,0.97829,0.000333668,0.000333668,0.000333668
96,5855.91,1.3994,1.06643,0.96984,0.52257,0.41102,0.42515,0.25687,1.37882,1.0736,0.97891,0.000329067,0.000329067,0.000329067
97,5917.28,1.40394,1.06819,0.97093,0.5262,0.40983,0.42586,0.25699,1.37911,1.07315,0.97878,0.00032446,0.00032446,0.00032446
98,5977.73,1.4004,1.06367,0.97176,0.52276,0.41299,0.42675,0.25749,1.37974,1.07335,0.97861,0.000319849,0.000319849,0.000319849
99,6039,1.41045,1.07327,0.97229,0.51563,0.41525,0.42794,0.25757,1.37902,1.0735,0.97873,0.000315235,0.000315235,0.000315235
100,6099.74,1.40466,1.06269,0.97297,0.51785,0.41607,0.42726,0.25727,1.37954,1.07362,0.97862,0.000310618,0.000310618,0.000310618
101,6160.81,1.39911,1.06246,0.97098,0.51809,0.41503,0.42714,0.25757,1.37835,1.07289,0.97851,0.000306,0.000306,0.000306
102,6222.31,1.40015,1.06387,0.97039,0.52015,0.41725,0.42786,0.2584,1.37753,1.07164,0.97801,0.000301382,0.000301382,0.000301382
103,6284.51,1.39418,1.06194,0.96903,0.52326,0.41424,0.42827,0.25842,1.37673,1.07179,0.97794,0.000296765,0.000296765,0.000296765
104,6345.6,1.39707,1.05826,0.96949,0.52326,0.41473,0.42872,0.25853,1.3758,1.07153,0.97764,0.000292151,0.000292151,0.000292151
105,6406.27,1.3968,1.0557,0.96967,0.52829,0.41296,0.42866,0.25884,1.37639,1.07196,0.97752,0.00028754,0.00028754,0.00028754
106,6467.63,1.40673,1.0648,0.97144,0.52,0.41652,0.42841,0.25888,1.37572,1.07203,0.97719,0.000282933,0.000282933,0.000282933
107,6529.01,1.39571,1.059,0.96866,0.52051,0.41469,0.42851,0.25905,1.37541,1.07203,0.97704,0.000278332,0.000278332,0.000278332
108,6590.25,1.40075,1.05711,0.972,0.51838,0.4171,0.42803,0.25884,1.37455,1.07156,0.97705,0.000273738,0.000273738,0.000273738
109,6651.68,1.39507,1.05017,0.96914,0.52689,0.41476,0.42825,0.25882,1.37528,1.07161,0.9773,0.000269152,0.000269152,0.000269152
110,6712.26,1.39382,1.05565,0.96935,0.52653,0.41383,0.42805,0.25928,1.37489,1.07118,0.97693,0.000264575,0.000264575,0.000264575
111,6773.02,1.38842,1.04999,0.96752,0.53079,0.4133,0.42795,0.25888,1.3746,1.0707,0.97684,0.000260008,0.000260008,0.000260008
112,6833.84,1.39227,1.05457,0.96882,0.52812,0.41503,0.42836,0.259,1.37419,1.06996,0.97648,0.000255453,0.000255453,0.000255453
113,6894.93,1.393,1.05097,0.9687,0.52362,0.41775,0.42831,0.25878,1.37442,1.07034,0.97662,0.00025091,0.00025091,0.00025091
114,6955.45,1.39484,1.05292,0.96992,0.52009,0.42137,0.4285,0.25915,1.37405,1.06933,0.97657,0.000246381,0.000246381,0.000246381
115,7016.35,1.39236,1.05035,0.96868,0.522,0.41992,0.42804,0.25897,1.37382,1.06866,0.97657,0.000241866,0.000241866,0.000241866
116,7077.42,1.39476,1.05265,0.96873,0.52385,0.41888,0.42811,0.25886,1.37427,1.06868,0.97646,0.000237367,0.000237367,0.000237367
117,7138.27,1.39412,1.04844,0.96944,0.52389,0.41909,0.42775,0.25901,1.37425,1.06837,0.97656,0.000232885,0.000232885,0.000232885
118,7199.36,1.39864,1.05252,0.96773,0.52178,0.41968,0.42804,0.25915,1.37422,1.06824,0.9765,0.000228421,0.000228421,0.000228421
119,7260.58,1.38895,1.05209,0.96687,0.52091,0.4197,0.42834,0.25955,1.37372,1.06789,0.9764,0.000223977,0.000223977,0.000223977
120,7321.9,1.38909,1.04428,0.9681,0.52295,0.41864,0.42823,0.25916,1.37385,1.06808,0.97645,0.000219552,0.000219552,0.000219552
121,7382.69,1.3903,1.04421,0.96591,0.52473,0.41936,0.42864,0.25921,1.37362,1.06765,0.97634,0.000215149,0.000215149,0.000215149
122,7443.11,1.38168,1.03804,0.96571,0.52918,0.41689,0.42871,0.25948,1.37367,1.06762,0.97636,0.000210768,0.000210768,0.000210768
123,7504.06,1.38824,1.04241,0.96676,0.52935,0.41769,0.42901,0.25933,1.37335,1.06749,0.97631,0.000206411,0.000206411,0.000206411
124,7564.57,1.38718,1.04516,0.96861,0.53179,0.41594,0.42899,0.25963,1.37278,1.06713,0.97603,0.000202078,0.000202078,0.000202078
125,7625.73,1.38877,1.04702,0.96734,0.53196,0.41829,0.42921,0.2599,1.37324,1.06715,0.97621,0.000197771,0.000197771,0.000197771
126,7687.28,1.39041,1.04582,0.96779,0.5347,0.41544,0.42918,0.25958,1.37324,1.06752,0.9762,0.000193491,0.000193491,0.000193491
127,7747.76,1.38064,1.036,0.96572,0.53389,0.41433,0.42883,0.25925,1.37339,1.0672,0.97619,0.000189239,0.000189239,0.000189239
128,7808.55,1.37656,1.03546,0.9634,0.53227,0.41453,0.42928,0.25975,1.37311,1.06662,0.97613,0.000185015,0.000185015,0.000185015
129,7869.56,1.38832,1.04138,0.96679,0.5327,0.41467,0.42871,0.25951,1.37291,1.06657,0.9761,0.000180821,0.000180821,0.000180821
130,7929.92,1.38361,1.03757,0.96561,0.53062,0.41499,0.42935,0.25972,1.37299,1.06638,0.97615,0.000176658,0.000176658,0.000176658
131,7991.02,1.38363,1.03429,0.96575,0.53032,0.41495,0.42954,0.26011,1.3729,1.06581,0.97621,0.000172527,0.000172527,0.000172527
132,8052.22,1.38413,1.03945,0.96631,0.53159,0.41475,0.42952,0.26034,1.37313,1.0658,0.97624,0.000168429,0.000168429,0.000168429
133,8113.42,1.38352,1.03885,0.96573,0.53042,0.41585,0.42998,0.26037,1.37338,1.06569,0.97622,0.000164364,0.000164364,0.000164364
134,8175.12,1.38127,1.03081,0.96388,0.53351,0.41684,0.43042,0.26049,1.37373,1.06622,0.97636,0.000160335,0.000160335,0.000160335
135,8235.51,1.37701,1.03181,0.96539,0.53244,0.41791,0.43055,0.26057,1.37348,1.06594,0.97635,0.000156342,0.000156342,0.000156342
136,8296.69,1.38322,1.035,0.96573,0.53632,0.41772,0.43064,0.26064,1.37347,1.06587,0.97632,0.000152385,0.000152385,0.000152385
137,8358.98,1.38049,1.03169,0.96379,0.53552,0.41655,0.43055,0.26068,1.37329,1.06569,0.97632,0.000148467,0.000148467,0.000148467
138,8420.75,1.38474,1.03468,0.96597,0.53616,0.41592,0.43011,0.26043,1.37303,1.06544,0.97621,0.000144587,0.000144587,0.000144587
139,8481.84,1.37482,1.02853,0.96506,0.53726,0.41505,0.43017,0.26075,1.3726,1.06521,0.97606,0.000140747,0.000140747,0.000140747
140,8543.09,1.38037,1.03295,0.96482,0.53075,0.4179,0.42995,0.26068,1.37286,1.06497,0.97616,0.000136948,0.000136948,0.000136948
141,8603.74,1.37354,1.02363,0.96345,0.53095,0.4181,0.42995,0.2608,1.37258,1.06476,0.97606,0.000133191,0.000133191,0.000133191
142,8665.23,1.37179,1.02572,0.96359,0.53182,0.41832,0.42993,0.26082,1.37252,1.06441,0.976,0.000129476,0.000129476,0.000129476
143,8726.15,1.3763,1.02933,0.96488,0.52907,0.41934,0.42984,0.26085,1.37254,1.06437,0.97605,0.000125805,0.000125805,0.000125805
144,8787.14,1.37315,1.02227,0.96347,0.53014,0.41877,0.42989,0.2607,1.37261,1.06434,0.9761,0.000122179,0.000122179,0.000122179
145,8847.64,1.36952,1.02188,0.96192,0.52735,0.42034,0.43006,0.26078,1.37265,1.06421,0.97608,0.000118597,0.000118597,0.000118597
146,8908.22,1.37265,1.01816,0.96131,0.53137,0.4199,0.4304,0.26083,1.37242,1.06434,0.97599,0.000115062,0.000115062,0.000115062
147,8969.48,1.3805,1.02758,0.96583,0.53041,0.41977,0.43035,0.26087,1.3726,1.06439,0.97607,0.000111574,0.000111574,0.000111574
148,9030.77,1.3754,1.02318,0.96243,0.53232,0.41928,0.43064,0.26075,1.3725,1.06439,0.97608,0.000108134,0.000108134,0.000108134
149,9091.81,1.37726,1.02039,0.96225,0.53247,0.41946,0.43055,0.26065,1.37236,1.06413,0.97603,0.000104743,0.000104743,0.000104743
150,9152.39,1.37236,1.02558,0.96294,0.53165,0.41885,0.43011,0.26049,1.37245,1.06423,0.97594,0.000101402,0.000101402,0.000101402
151,9212.95,1.37691,1.02682,0.96425,0.53256,0.41937,0.4304,0.26067,1.37231,1.06436,0.97591,9.81106e-05,9.81106e-05,9.81106e-05
152,9274.44,1.36997,1.02277,0.96222,0.53076,0.42059,0.43054,0.26069,1.37232,1.06408,0.976,9.48709e-05,9.48709e-05,9.48709e-05
153,9335.58,1.37094,1.02147,0.96321,0.532,0.42054,0.43053,0.26071,1.37256,1.06413,0.97603,9.16832e-05,9.16832e-05,9.16832e-05
154,9396.59,1.36853,1.02062,0.96193,0.53355,0.41951,0.43064,0.26074,1.37245,1.06434,0.97598,8.85485e-05,8.85485e-05,8.85485e-05
155,9457.67,1.36976,1.02001,0.96117,0.53252,0.42029,0.43051,0.26062,1.37261,1.0643,0.97603,8.54673e-05,8.54673e-05,8.54673e-05
156,9518.78,1.36179,1.01204,0.95986,0.53246,0.42003,0.43062,0.26055,1.37258,1.064,0.97602,8.24406e-05,8.24406e-05,8.24406e-05
157,9580.4,1.37287,1.02204,0.96415,0.53135,0.41939,0.43057,0.26071,1.37244,1.06402,0.97599,7.94691e-05,7.94691e-05,7.94691e-05
158,9641.8,1.37374,1.02307,0.96313,0.53301,0.41872,0.43072,0.26064,1.37246,1.06397,0.97593,7.65535e-05,7.65535e-05,7.65535e-05
159,9703.26,1.37069,1.02033,0.96224,0.53212,0.42031,0.43062,0.26073,1.3724,1.06384,0.97592,7.36944e-05,7.36944e-05,7.36944e-05
160,9764.72,1.36572,1.01719,0.96192,0.52981,0.42094,0.4306,0.26064,1.37256,1.06393,0.97597,7.08927e-05,7.08927e-05,7.08927e-05
161,9826.09,1.36217,1.01256,0.9609,0.53041,0.42023,0.43058,0.26075,1.37265,1.06387,0.97595,6.8149e-05,6.8149e-05,6.8149e-05
162,9887.44,1.37514,1.01875,0.96217,0.53035,0.41922,0.43061,0.2607,1.37256,1.06411,0.97588,6.5464e-05,6.5464e-05,6.5464e-05
163,9947.95,1.36826,1.01942,0.96126,0.52794,0.42022,0.43053,0.26089,1.37273,1.06395,0.9759,6.28383e-05,6.28383e-05,6.28383e-05
164,10009.4,1.36918,1.01507,0.96192,0.53036,0.41881,0.43049,0.2609,1.37277,1.06397,0.97583,6.02726e-05,6.02726e-05,6.02726e-05
165,10070.5,1.37072,1.02039,0.96449,0.53108,0.41923,0.43064,0.26076,1.37282,1.06407,0.97581,5.77676e-05,5.77676e-05,5.77676e-05
166,10132,1.37139,1.02192,0.96301,0.52834,0.4206,0.43031,0.26064,1.3729,1.06414,0.97582,5.53238e-05,5.53238e-05,5.53238e-05
167,10193.2,1.36413,1.01257,0.96053,0.52874,0.42009,0.4304,0.26069,1.37277,1.06389,0.97578,5.29418e-05,5.29418e-05,5.29418e-05
168,10254,1.36623,1.01328,0.9605,0.52833,0.41936,0.43014,0.26058,1.37307,1.06405,0.97582,5.06223e-05,5.06223e-05,5.06223e-05
169,10314.9,1.36772,1.01478,0.96066,0.53102,0.4186,0.4301,0.26059,1.37291,1.06416,0.97581,4.83658e-05,4.83658e-05,4.83658e-05
170,10375.8,1.37372,1.01903,0.96175,0.53139,0.41821,0.43005,0.2604,1.37289,1.06393,0.97582,4.61729e-05,4.61729e-05,4.61729e-05
171,10436.4,1.36226,1.00904,0.95988,0.53175,0.41911,0.43027,0.26049,1.37289,1.06387,0.97579,4.40441e-05,4.40441e-05,4.40441e-05
172,10497.3,1.36274,1.01304,0.96178,0.53163,0.41901,0.42997,0.2602,1.37301,1.06404,0.9758,4.19799e-05,4.19799e-05,4.19799e-05
173,10557.8,1.36928,1.01688,0.9624,0.53308,0.4181,0.43006,0.26037,1.37331,1.06409,0.97586,3.99808e-05,3.99808e-05,3.99808e-05
174,10618.7,1.36316,1.01437,0.96003,0.5329,0.41795,0.42996,0.2604,1.37339,1.06408,0.97585,3.80474e-05,3.80474e-05,3.80474e-05
175,10679,1.36552,1.01547,0.96155,0.53285,0.41754,0.42988,0.26036,1.37316,1.06395,0.97576,3.61801e-05,3.61801e-05,3.61801e-05
176,10739.6,1.36808,1.01543,0.96201,0.53254,0.4184,0.42994,0.26043,1.3734,1.06389,0.97574,3.43794e-05,3.43794e-05,3.43794e-05
177,10799.9,1.3595,1.00642,0.96006,0.53226,0.41844,0.42986,0.26047,1.37335,1.06386,0.97572,3.26457e-05,3.26457e-05,3.26457e-05
178,10860.3,1.3631,1.01577,0.96102,0.53191,0.41805,0.43011,0.2606,1.37329,1.06376,0.97567,3.09795e-05,3.09795e-05,3.09795e-05
179,10921.3,1.36229,1.01316,0.96,0.53253,0.41753,0.4301,0.26059,1.37331,1.06366,0.9757,2.93811e-05,2.93811e-05,2.93811e-05
180,10981.8,1.36489,1.01298,0.96042,0.53207,0.41807,0.43025,0.26069,1.37341,1.06388,0.97569,2.78509e-05,2.78509e-05,2.78509e-05
181,11042.7,1.35987,1.00792,0.96058,0.53207,0.41786,0.43022,0.26065,1.37342,1.06362,0.9757,2.63894e-05,2.63894e-05,2.63894e-05
