epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2754.39,1.53635,1.25338,1.06409,0.44805,0.35025,0.35296,0.2098,1.45147,1.18182,1.04911,0.00983666,0.00983666,0.00983666
43,2822.81,1.52941,1.24343,1.06194,0.44365,0.35645,0.35474,0.21193,1.45093,1.17745,1.05051,0.00982864,0.00982864,0.00982864
44,2890.58,1.51835,1.2298,1.06128,0.45178,0.36096,0.36031,0.21468,1.44686,1.16731,1.05068,0.00982043,0.00982043,0.00982043
45,2959.96,1.52859,1.23618,1.06054,0.46208,0.35434,0.36164,0.21587,1.44079,1.15736,1.04622,0.00981204,0.00981204,0.00981204
46,3028.11,1.51525,1.222,1.0602,0.45558,0.36573,0.36721,0.2189,1.43769,1.15156,1.04658,0.00980345,0.00980345,0.00980345
47,3095.98,1.50638,1.21673,1.05808,0.45273,0.36621,0.36658,0.21999,1.4311,1.14592,1.04485,0.00979468,0.00979468,0.00979468
48,3164.33,1.50425,1.21719,1.05804,0.4581,0.37111,0.37317,0.22286,1.43335,1.14606,1.04598,0.00978572,0.00978572,0.00978572
49,3233.17,1.50313,1.20568,1.05706,0.47113,0.37121,0.37636,0.22515,1.42645,1.13718,1.04235,0.00977658,0.00977658,0.00977658
50,3301.85,1.50225,1.20017,1.05335,0.48015,0.37418,0.38073,0.22662,1.42525,1.13236,1.04348,0.00976725,0.00976725,0.00976725
51,3370.15,1.49565,1.19161,1.05366,0.47546,0.37556,0.3799,0.22672,1.41785,1.12398,1.0389,0.00975773,0.00975773,0.00975773
52,3438.78,1.48283,1.18176,1.05177,0.48233,0.3734,0.38355,0.22987,1.41809,1.12358,1.04,0.00974803,0.00974803,0.00974803
53,3506.72,1.48541,1.18029,1.05015,0.47619,0.37204,0.38114,0.22828,1.41354,1.12481,1.0386,0.00973814,0.00973814,0.00973814
54,3576.38,1.48759,1.18438,1.05098,0.48551,0.37849,0.38578,0.23264,1.40819,1.11386,1.03776,0.00972806,0.00972806,0.00972806
55,3645.62,1.48202,1.17674,1.04956,0.4822,0.37255,0.38412,0.23045,1.40583,1.11472,1.03603,0.0097178,0.0097178,0.0097178
56,3715.05,1.47965,1.16569,1.04921,0.4792,0.38159,0.38848,0.23153,1.40758,1.10642,1.03599,0.00970736,0.00970736,0.00970736
57,3783.73,1.47529,1.16309,1.04801,0.48965,0.38198,0.39127,0.23501,1.40262,1.10377,1.03421,0.00969673,0.00969673,0.00969673
58,3852.19,1.46982,1.15577,1.04648,0.47463,0.38512,0.39073,0.23513,1.39735,1.1013,1.03358,0.00968592,0.00968592,0.00968592
59,3920.12,1.46409,1.1536,1.04563,0.47384,0.38442,0.39251,0.23585,1.39998,1.10025,1.03341,0.00967493,0.00967493,0.00967493
60,3988.51,1.46458,1.14775,1.04514,0.49312,0.3848,0.39793,0.23921,1.39312,1.09221,1.03162,0.00966375,0.00966375,0.00966375
61,4057.02,1.46207,1.14371,1.04257,0.49093,0.38601,0.39812,0.23987,1.38982,1.09391,1.03051,0.00965239,0.00965239,0.00965239
62,4126.43,1.45365,1.13767,1.04032,0.49179,0.39287,0.39927,0.24051,1.38934,1.08921,1.03056,0.00964085,0.00964085,0.00964085
63,4195.26,1.45603,1.13623,1.03956,0.49952,0.38848,0.40219,0.24159,1.39038,1.08888,1.03049,0.00962913,0.00962913,0.00962913
64,4264.06,1.46188,1.13877,1.04047,0.49445,0.39565,0.40481,0.24387,1.3873,1.08274,1.0298,0.00961723,0.00961723,0.00961723
65,4332.43,1.45269,1.13444,1.03966,0.48352,0.40003,0.40287,0.24281,1.38449,1.08143,1.02925,0.00960515,0.00960515,0.00960515
66,4400.6,1.45346,1.12949,1.039,0.5069,0.39258,0.40571,0.24526,1.38306,1.07612,1.02908,0.00959289,0.00959289,0.00959289
67,4468.64,1.45174,1.12868,1.04062,0.48943,0.39328,0.4043,0.24412,1.37991,1.07887,1.02622,0.00958044,0.00958044,0.00958044
68,4537.33,1.44484,1.11939,1.03692,0.50226,0.39365,0.40955,0.24765,1.3808,1.07373,1.02679,0.00956782,0.00956782,0.00956782
69,4606.59,1.44396,1.1152,1.03656,0.49574,0.39599,0.40945,0.24689,1.37871,1.07025,1.02653,0.00955502,0.00955502,0.00955502
70,4675.08,1.43698,1.11054,1.03495,0.49254,0.39696,0.4105,0.24723,1.37811,1.06776,1.02621,0.00954205,0.00954205,0.00954205
71,4743.58,1.43948,1.10866,1.0331,0.50655,0.39314,0.41082,0.24766,1.37227,1.06343,1.02529,0.00952889,0.00952889,0.00952889
72,4812,1.4316,1.10503,1.03409,0.50391,0.39241,0.41039,0.24729,1.37168,1.06334,1.02456,0.00951556,0.00951556,0.00951556
73,4879.72,1.4324,1.10221,1.03168,0.5067,0.39624,0.41262,0.24891,1.37118,1.06046,1.02403,0.00950206,0.00950206,0.00950206
74,4948.35,1.43682,1.10294,1.03329,0.51212,0.39431,0.4122,0.24813,1.37263,1.06005,1.02385,0.00948837,0.00948837,0.00948837
75,5016.41,1.42515,1.09867,1.02945,0.51817,0.39193,0.41389,0.25071,1.36722,1.05739,1.02266,0.00947452,0.00947452,0.00947452
76,5085.91,1.42951,1.09537,1.03064,0.50835,0.40298,0.41698,0.25194,1.36411,1.05582,1.02206,0.00946048,0.00946048,0.00946048
77,5154.32,1.42435,1.09066,1.03108,0.51505,0.40239,0.41609,0.25164,1.36561,1.05513,1.02188,0.00944628,0.00944628,0.00944628
78,5222.74,1.42317,1.09183,1.03081,0.51923,0.40421,0.41908,0.25283,1.36524,1.05229,1.02242,0.00943189,0.00943189,0.00943189
79,5290.77,1.42218,1.08281,1.03083,0.52567,0.39263,0.41766,0.25232,1.36673,1.05272,1.02281,0.00941734,0.00941734,0.00941734
80,5359,1.41848,1.08171,1.0286,0.51059,0.39907,0.4186,0.25224,1.36457,1.05065,1.02206,0.00940262,0.00940262,0.00940262
81,5427.12,1.42286,1.08547,1.03091,0.51109,0.40379,0.42167,0.25546,1.36225,1.05049,1.02169,0.00938772,0.00938772,0.00938772
82,5495.93,1.4108,1.07367,1.0253,0.53062,0.3972,0.42025,0.25431,1.36078,1.04561,1.02021,0.00937265,0.00937265,0.00937265
83,5564.86,1.41749,1.07409,1.02693,0.51802,0.40244,0.41969,0.25366,1.36134,1.04614,1.02022,0.00935741,0.00935741,0.00935741
84,5633.69,1.4147,1.07599,1.02694,0.52657,0.40271,0.42248,0.25505,1.35971,1.04484,1.01899,0.009342,0.009342,0.009342
85,5701.93,1.41597,1.07231,1.02604,0.51723,0.40761,0.42382,0.2561,1.35888,1.04231,1.01893,0.00932642,0.00932642,0.00932642
86,5769.73,1.40527,1.06899,1.02691,0.52473,0.40479,0.42509,0.2567,1.35934,1.04002,1.01963,0.00931067,0.00931067,0.00931067
87,5837.88,1.40793,1.06984,1.02688,0.52567,0.40583,0.42399,0.25697,1.35941,1.0403,1.02001,0.00929476,0.00929476,0.00929476
88,5905.76,1.40294,1.06264,1.02257,0.51859,0.40766,0.42652,0.25865,1.35806,1.03752,1.01877,0.00927867,0.00927867,0.00927867
89,5973.79,1.41295,1.06694,1.02492,0.52238,0.411,0.42673,0.25888,1.35719,1.03676,1.01853,0.00926242,0.00926242,0.00926242
90,6041.74,1.40497,1.06253,1.02524,0.52839,0.4053,0.42601,0.25845,1.35564,1.03564,1.018,0.00924601,0.00924601,0.00924601
91,6109.38,1.40744,1.06337,1.02524,0.53109,0.40799,0.42727,0.25841,1.35717,1.03521,1.01941,0.00922942,0.00922942,0.00922942
92,6177.21,1.39903,1.05516,1.02232,0.53333,0.40532,0.42761,0.25934,1.35382,1.03194,1.0186,0.00921268,0.00921268,0.00921268
93,6245.63,1.40531,1.06165,1.02294,0.53705,0.40476,0.42933,0.26042,1.35285,1.03016,1.01822,0.00919576,0.00919576,0.00919576
94,6315,1.39808,1.05128,1.02088,0.5419,0.4065,0.43121,0.2619,1.35043,1.02779,1.01665,0.00917869,0.00917869,0.00917869
95,6384.28,1.40393,1.05439,1.02391,0.54137,0.40786,0.43043,0.26112,1.35133,1.02732,1.01654,0.00916145,0.00916145,0.00916145
96,6453.26,1.40071,1.0518,1.02152,0.53377,0.41022,0.43135,0.2618,1.3492,1.02499,1.01603,0.00914405,0.00914405,0.00914405
97,6521.53,1.39699,1.04486,1.01839,0.53083,0.41216,0.43221,0.26279,1.34881,1.02522,1.01616,0.00912649,0.00912649,0.00912649
98,6589.55,1.3912,1.03953,1.01836,0.53323,0.4116,0.43294,0.26239,1.35071,1.02441,1.01637,0.00910876,0.00910876,0.00910876
99,6657.65,1.39493,1.04228,1.01929,0.5284,0.4197,0.43389,0.26303,1.34899,1.02367,1.01545,0.00909088,0.00909088,0.00909088
