epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3144.65,1.48944,1.18337,1.13169,0.46836,0.37705,0.37756,0.22355,1.41265,1.10961,1.1127,0.00898525,0.00898525,0.00898525
43,3218.65,1.48889,1.1737,1.13117,0.4629,0.37677,0.38243,0.22706,1.40627,1.10234,1.11077,0.0089605,0.0089605,0.0089605
44,3292.56,1.48531,1.17585,1.12771,0.46534,0.38199,0.37864,0.22388,1.40633,1.10639,1.11082,0.00893575,0.00893575,0.00893575
45,3367.16,1.48981,1.17114,1.12833,0.47625,0.382,0.38116,0.22585,1.40678,1.09826,1.11087,0.008911,0.008911,0.008911
46,3442,1.47543,1.15842,1.12333,0.47588,0.374,0.38388,0.22761,1.40424,1.09547,1.10697,0.00888625,0.00888625,0.00888625
47,3515.98,1.47455,1.16055,1.12316,0.46819,0.38701,0.38562,0.22882,1.3986,1.09355,1.10483,0.0088615,0.0088615,0.0088615
48,3590.68,1.47641,1.16256,1.1219,0.47152,0.38401,0.38906,0.23205,1.39391,1.08751,1.10277,0.00883675,0.00883675,0.00883675
49,3665.21,1.47307,1.15861,1.11914,0.47418,0.3804,0.38619,0.22935,1.39971,1.08932,1.10381,0.008812,0.008812,0.008812
50,3739.14,1.47143,1.15646,1.11943,0.48552,0.38084,0.39178,0.23342,1.39245,1.08731,1.10079,0.00878725,0.00878725,0.00878725
51,3813.05,1.46438,1.14143,1.1192,0.47909,0.38754,0.3913,0.23296,1.38781,1.08304,1.09741,0.0087625,0.0087625,0.0087625
52,3887.09,1.45746,1.13535,1.11671,0.48028,0.39007,0.39274,0.23408,1.38715,1.07729,1.09559,0.00873775,0.00873775,0.00873775
53,3961.63,1.46403,1.13867,1.11521,0.47898,0.39072,0.39454,0.23497,1.38993,1.07451,1.09698,0.008713,0.008713,0.008713
54,4035.95,1.46041,1.1385,1.11449,0.47397,0.39467,0.39402,0.23581,1.38591,1.0751,1.09431,0.00868825,0.00868825,0.00868825
55,4110.34,1.45758,1.13339,1.11149,0.49948,0.37845,0.39378,0.23541,1.38543,1.06984,1.09647,0.0086635,0.0086635,0.0086635
56,4184.37,1.45159,1.12484,1.11063,0.49584,0.38193,0.39502,0.23679,1.38076,1.06878,1.093,0.00863875,0.00863875,0.00863875
57,4258.29,1.44792,1.1227,1.1083,0.48869,0.38961,0.3989,0.2383,1.38047,1.06629,1.09148,0.008614,0.008614,0.008614
58,4332.7,1.45008,1.12074,1.10808,0.48535,0.39531,0.39935,0.23919,1.37789,1.06406,1.08898,0.00858925,0.00858925,0.00858925
59,4407.41,1.45083,1.11931,1.11047,0.48618,0.39179,0.39875,0.23855,1.37615,1.06087,1.08941,0.0085645,0.0085645,0.0085645
60,4481.38,1.44488,1.11685,1.10488,0.4918,0.39127,0.40335,0.24071,1.37509,1.05763,1.08898,0.00853975,0.00853975,0.00853975
61,4555.15,1.44909,1.11785,1.10377,0.49707,0.38925,0.39905,0.24008,1.37246,1.05738,1.08574,0.008515,0.008515,0.008515
62,4628.81,1.43761,1.1043,1.10162,0.50128,0.3933,0.40422,0.24153,1.3714,1.0515,1.08556,0.00849025,0.00849025,0.00849025
63,4702.73,1.43498,1.10463,1.09948,0.49556,0.39587,0.4051,0.24317,1.37096,1.05169,1.08501,0.0084655,0.0084655,0.0084655
64,4777.03,1.44696,1.10876,1.1013,0.49261,0.39488,0.40375,0.24223,1.37084,1.05088,1.08438,0.00844075,0.00844075,0.00844075
65,4851.27,1.43661,1.10496,1.09843,0.50157,0.39528,0.40668,0.24376,1.36904,1.04831,1.08386,0.008416,0.008416,0.008416
66,4925.14,1.43944,1.10384,1.09967,0.491,0.39929,0.4047,0.2428,1.36434,1.04914,1.08086,0.00839125,0.00839125,0.00839125
67,4999.12,1.43366,1.09884,1.09579,0.50283,0.39207,0.41009,0.24676,1.36588,1.04514,1.08153,0.0083665,0.0083665,0.0083665
68,5073.23,1.42625,1.08883,1.09415,0.49217,0.4003,0.40786,0.24463,1.3674,1.04516,1.08089,0.00834175,0.00834175,0.00834175
69,5147.45,1.42844,1.09303,1.09505,0.50016,0.39424,0.40736,0.24593,1.36309,1.0436,1.07955,0.008317,0.008317,0.008317
70,5222,1.42633,1.08623,1.09247,0.51068,0.39364,0.40893,0.24622,1.36226,1.04278,1.07792,0.00829225,0.00829225,0.00829225
71,5296.74,1.43144,1.08992,1.09328,0.50147,0.40101,0.40914,0.24653,1.36446,1.04187,1.07906,0.0082675,0.0082675,0.0082675
72,5371.08,1.42965,1.09046,1.09058,0.50204,0.40465,0.41189,0.24757,1.36458,1.04058,1.07839,0.00824275,0.00824275,0.00824275
73,5445.31,1.4233,1.08313,1.09224,0.50384,0.40464,0.41111,0.24702,1.36108,1.03865,1.07609,0.008218,0.008218,0.008218
74,5519.56,1.42351,1.08125,1.08863,0.50659,0.40258,0.41329,0.24884,1.35999,1.03616,1.07503,0.00819325,0.00819325,0.00819325
75,5593.67,1.41759,1.07573,1.08363,0.51385,0.40184,0.41447,0.24922,1.35854,1.03526,1.07466,0.0081685,0.0081685,0.0081685
76,5668.49,1.41568,1.07351,1.08359,0.50602,0.40589,0.41512,0.25038,1.35579,1.03341,1.07366,0.00814375,0.00814375,0.00814375
77,5743.24,1.41821,1.07465,1.08469,0.50968,0.40307,0.41467,0.25075,1.35379,1.03084,1.07167,0.008119,0.008119,0.008119
78,5817.59,1.41718,1.07181,1.08605,0.50229,0.40919,0.41601,0.2507,1.35532,1.03023,1.07194,0.00809425,0.00809425,0.00809425
79,5892.08,1.41518,1.06901,1.08602,0.50925,0.40578,0.41741,0.25244,1.35348,1.02974,1.07035,0.0080695,0.0080695,0.0080695
80,5966.72,1.41414,1.06796,1.08174,0.51319,0.40263,0.41773,0.2533,1.35086,1.02808,1.06969,0.00804475,0.00804475,0.00804475
81,6040.91,1.41421,1.06552,1.08053,0.50711,0.40738,0.41868,0.25284,1.3517,1.028,1.07108,0.00802,0.00802,0.00802
82,6115.29,1.40974,1.06212,1.07977,0.51421,0.40143,0.42028,0.25439,1.3498,1.02652,1.06919,0.00799525,0.00799525,0.00799525
83,6189.84,1.41133,1.05868,1.07882,0.51195,0.40948,0.42295,0.25532,1.3508,1.02459,1.06884,0.0079705,0.0079705,0.0079705
84,6264.69,1.41202,1.067,1.07822,0.51052,0.41038,0.4219,0.25568,1.35028,1.02194,1.06805,0.00794575,0.00794575,0.00794575
85,6338.7,1.40562,1.05582,1.07839,0.51945,0.40804,0.42129,0.25451,1.34964,1.02266,1.06783,0.007921,0.007921,0.007921
86,6413.34,1.4121,1.0596,1.08057,0.52425,0.40706,0.42118,0.25488,1.34864,1.02088,1.06721,0.00789625,0.00789625,0.00789625
87,6487.4,1.39663,1.04782,1.07396,0.52348,0.40673,0.42017,0.2538,1.34744,1.01986,1.06628,0.0078715,0.0078715,0.0078715
88,6561.35,1.40403,1.05504,1.07726,0.52741,0.40594,0.42294,0.25545,1.34801,1.01935,1.06569,0.00784675,0.00784675,0.00784675
89,6635.36,1.40767,1.05388,1.07396,0.52468,0.41048,0.4226,0.25565,1.34628,1.01996,1.06451,0.007822,0.007822,0.007822
90,6709.37,1.39539,1.04587,1.07205,0.52989,0.4087,0.42324,0.25674,1.34576,1.01863,1.06371,0.00779725,0.00779725,0.00779725
91,6783.71,1.3975,1.04648,1.07269,0.52361,0.40795,0.42376,0.25654,1.34569,1.01846,1.06324,0.0077725,0.0077725,0.0077725
92,6858.5,1.39812,1.04414,1.07221,0.52279,0.40885,0.42565,0.2574,1.34464,1.01673,1.06269,0.00774775,0.00774775,0.00774775
93,6933.84,1.39472,1.04349,1.06892,0.52153,0.41138,0.42634,0.25789,1.34322,1.01453,1.06185,0.007723,0.007723,0.007723
94,7008.92,1.39588,1.03903,1.06697,0.52501,0.40978,0.42798,0.25942,1.34194,1.01396,1.06076,0.00769825,0.00769825,0.00769825
95,7083.41,1.39258,1.03864,1.06833,0.52219,0.41164,0.42802,0.25937,1.34302,1.01417,1.06056,0.0076735,0.0076735,0.0076735
96,7156.85,1.39645,1.04162,1.07258,0.52518,0.411,0.42667,0.25857,1.34224,1.01367,1.0601,0.00764875,0.00764875,0.00764875
97,7231.09,1.39148,1.0381,1.06359,0.53049,0.40868,0.42701,0.25829,1.34255,1.01339,1.05947,0.007624,0.007624,0.007624
98,7306.35,1.39504,1.03477,1.06625,0.52383,0.41028,0.42751,0.25884,1.34181,1.01294,1.0589,0.00759925,0.00759925,0.00759925
99,7380.58,1.39548,1.03553,1.06436,0.5251,0.41501,0.42694,0.25844,1.34197,1.01184,1.05848,0.0075745,0.0075745,0.0075745
100,7454.83,1.38415,1.02822,1.06277,0.5249,0.41227,0.42566,0.25897,1.34034,1.01032,1.05762,0.00754975,0.00754975,0.00754975
